"","Record","Sale_amount","Sale_date","Beds","Baths","Sqft_home","Sqft_lot","Type","Build_year","Town","University","Type2"
"9392",9392,265000,42551,3,3,2100,7150,3,1945,46,46,3
"9393",9393,362500,42522,8,4,3672,10200,2,1979,46,46,2
"9394",9394,174719,42545,2,1,902,6011,3,1919,46,46,3
"9395",9395,244713,42537,4,1.5,2302,5749,3,1945,46,46,3
"9396",9396,160000,42562,2,1,908,5227,3,1942,46,46,3
"9397",9397,159719,42528,2,1,1322,5160,3,1927,46,46,3
"9398",9398,154719,42535,3,2,1560,5750,3,1941,46,46,3
"9399",9399,166219,42535,3,1,1200,6098,3,1914,46,46,3
"9400",9400,161719,42531,4,1,1124,6000,3,1969,46,46,3
"9401",9401,177500,42530,2,1,864,9000,3,1964,46,46,3
"9402",9402,134720,42538,2,1,808,5998,3,1911,46,46,3
"9403",9403,260000,42521,3,1.5,1425,7320,3,1968,46,46,3
"9404",9404,181000,42516,2,1,900,8775,3,1917,46,46,3
"9405",9405,104320,42550,2,1,828,3049,3,1910,46,46,3
"9406",9406,210000,42535,5,3,1670,5000,3,1907,46,46,3
"9407",9407,148000,42531,3,1,892,5009,3,1990,46,46,3
"9408",9408,235000,42528,3,1,2770,6000,3,1910,46,46,3
"9409",9409,319669,42522,4,2,2052,10890,3,1976,46,46,3
"9410",9410,217719,42550,3,1.5,2618,10123,3,1950,46,46,3
"9411",9411,190000,42535,2,0.75,822,9539,3,1920,46,46,3
"9412",9412,350000,42521,2,1.25,2747,11325.6,3,1956,46,46,3
"9413",9413,377719,42528,4,2,2000,10890,3,1970,46,46,3
"9414",9414,231770,42517,3,1.75,1508,7475,3,1975,46,46,3
"9415",9415,272000,42533,3,3,1586,9730,1,1978,46,46,1
"9416",9416,528719,42544,4,3,3000,29620.8,3,1983,46,46,3
"9417",9417,360000,42521,4,3,2202,7998,3,1960,46,46,3
"9418",9418,79719,42534,2,1,600,4948,3,1942,46,46,3
"9419",9419,140000,42566,2,1,624,3049,3,1936,46,46,3
"9420",9420,300719,42517,5,2,2085,7800,3,1954,46,46,3
"9421",9421,289900,42527,5,1.75,2116,7881,3,1956,46,46,3
"9422",9422,447719,42538,4,2,2520,3920,3,1926,46,46,3
"9423",9423,367000,42522,3,2.5,2100,5750,3,1922,46,46,3
"9424",9424,149719,42531,3,1,1919,6000,3,1945,46,46,3
"9425",9425,134719,42549,2,1,696,6011,3,1919,46,46,3
"9426",9426,305000,42522,4,2,1963,14374.8,3,1951,46,46,3
"9427",9427,489719,42529,4,3,3488,11325.6,3,1967,46,46,3
"9428",9428,279950,42521,3,2.5,1508,6750,3,1994,46,46,3
"9429",9429,264719,42543,3,1.75,1335,7500,3,1990,46,46,3
"9430",9430,290000,42551,3,2.5,1820,5793,3,2003,46,46,3
"9431",9431,250000,42524,3,2.5,1508,6011,3,1995,46,46,3
"9432",9432,223000,42551,2,1.5,1080,5500,3,1981,46,46,3
"9433",9433,135000,42556,3,1,858,6448,3,1980,46,46,3
"9434",9434,382000,42522,3,3,1925,9500,3,1987,46,46,3
"9435",9435,440906,42541,5,4,3593,13068,3,1990,46,46,3
"9436",9436,339719,42517,3,2.1,1955,10018,3,1984,46,46,3
"9437",9437,175000,42516,3,1.5,1142,6400,3,1925,46,46,3
"9438",9438,140000,42524,3,1,948,6400,3,1963,46,46,3
"9439",9439,175000,42541,3,1.75,1400,5700,3,1963,46,46,3
"9440",9440,117510,42537,3,1,1252,6000,3,1912,46,46,3
"9441",9441,215000,42522,5,1,1702,7500,3,1946,46,46,3
"9442",9442,180000,42524,2,1,1196,7620,3,1952,46,46,3
"9443",9443,241819,42531,4,1,1365,5797,3,1948,46,46,3
"9444",9444,260000,42548,4,2,1333,6098,3,1980,46,46,3
"9445",9445,280000,42566,4,2,1333,6000,3,1980,46,46,3
"9446",9446,323000,42536,3,2,1900,5000,3,1950,46,46,3
"9447",9447,269719,42529,3,1,1188,5662,3,1908,46,46,3
"9448",9448,235000,42516,3,3,1516,6250,3,1997,46,46,3
"9449",9449,170719,42531,2,1,898,6250,3,1940,46,46,3
"9450",9450,179719,42541,3,1.5,1154,9375,3,1965,46,46,3
"9451",9451,134719,42541,3,1,1184,8712,3,1942,46,46,3
"9452",9452,224400,42521,3,2,1632,7384,3,1909,46,46,3
"9453",9453,213719,42536,4,1.5,1785,5009,3,1968,46,46,3
"9454",9454,125000,42541,3,1,1050,6750,3,1970,46,46,3
"9455",9455,131500,42517,3,1,964,5100,3,1971,46,46,3
"9456",9456,319719,42543,3,2.5,1111,6011,3,1949,46,46,3
"9457",9457,289619,42544,3,1,1992,6490,3,1927,46,46,3
"9458",9458,131950,42545,2,1,864,5998,3,1908,46,46,3
"9459",9459,208000,42531,3,2,1600,6000,3,1926,46,46,3
"9460",9460,162000,42516,2,1,1604,6000,3,1908,46,46,3
"9461",9461,457719,42536,4,1.1,3160,3920,3,1921,46,46,3
"9462",9462,274719,42549,2,1.75,1504,4356,3,1993,46,46,3
"9463",9463,498219,42536,2,2,2338,7700,3,1994,46,46,3
"9464",9464,269719,42552,2,2,1392,7936,3,1964,46,46,3
"9465",9465,216000,42517,3,1,1072,6000,3,1982,46,46,3
"9466",9466,204719,42549,2,1,1057,6500,3,1920,46,46,3
"9467",9467,309000,42522,4,4,3157,9746,3,1940,46,46,3
"9468",9468,178500,42544,2,1,902,6534,3,1917,46,46,3
"9469",9469,153719,42517,2,1,850,6098,3,1967,46,46,3
"9470",9470,291000,42516,3,1.75,2278,7405,3,1967,46,46,3
"9471",9471,317169,42538,4,3,1984,9147,3,1975,46,46,3
"9472",9472,188219,42545,3,1,1039,8165,3,1911,46,46,3
"9473",9473,192219,42545,3,1,1133,5250,3,1954,46,46,3
"9474",9474,601118,42517,5,3.5,3637,10018,3,1890,46,46,3
"9475",9475,384719,42548,4,2.75,2516,11325.6,3,1971,46,46,3
"9476",9476,245000,42521,4,3,1365,6000,3,1963,46,46,3
"9477",9477,175000,42538,3,1,978,9748,3,1951,46,46,3
"9478",9478,172000,42517,2,1,830,5998,3,1950,46,46,3
"9479",9479,135002,42544,3,1.75,1224,7296,3,1947,46,46,3
"9480",9480,178000,42517,2,1,1080,7126,3,1947,46,46,3
"9481",9481,159500,42523,4,1,1040,4600,3,1925,46,46,3
"9482",9482,235000,42521,3,2,1593,6000,3,1941,46,46,3
"9483",9483,280000,42556,4,2,3592,6050,3,1956,46,46,3
"9484",9484,109388,42521,2,1,1070,6969,3,1920,46,46,3
"9485",9485,243719,42536,4,2,1500,7100,3,1915,46,46,3
"9486",9486,2e+05,42534,4,1.1,1750,5227,3,1919,46,46,3
"9487",9487,208000,42516,2,1,1120,5500,3,1910,46,46,3
"9488",9488,234719,42529,2,1,877,5227,3,1952,46,46,3
"9489",9489,475000,42521,4,3.5,3024,6000,3,1941,46,46,3
"9490",9490,219719,42527,3,2,1548,6500,3,1950,46,46,3
"9491",9491,419719,42537,4,2.5,2820,6011,3,1946,46,46,3
"9492",9492,435719,42536,4,2.75,2672,7405,3,1913,46,46,3
"9493",9493,332219,42548,4,1.75,2006,5662,3,1950,46,46,3
"9494",9494,260000,42516,5,1.5,1628,9000,3,1946,46,46,3
"9495",9495,219000,42522,3,2,1076,5640,3,1941,46,46,3
"9496",9496,270469,42531,3,1.5,1386,8450,3,1954,46,46,3
"9497",9497,245000,42531,3,1,1165,5998,3,1912,46,46,3
"9498",9498,324719,42542,2,1.5,1172,5625,3,1927,46,46,3
"9499",9499,247019,42549,4,1,1764,6257,3,1945,46,46,3
"9500",9500,313250,42517,4,3,1448,5675,3,1910,46,46,3
"9501",9501,245000,42521,3,1,1808,3998,3,1942,46,46,3
"9502",9502,350000,42521,3,1,1514,9000,3,1912,46,46,3
"9503",9503,234719,42548,2,1,828,7548,3,1948,46,46,3
"9504",9504,220219,42536,3,2,1654,7801,3,1946,46,46,3
"9505",9505,334000,42557,3,2,1880,5184,3,1925,46,46,3
"9506",9506,336969,42536,3,2,1286,3600,3,1939,46,46,3
"9507",9507,525000,42562,4,3,2540,6011,3,2014,46,46,3
"9508",9508,330000,42521,3,1,1403,10890,3,1923,46,46,3
"9509",9509,275000,42517,4,1.75,1868,6144,3,1946,46,46,3
"9510",9510,335719,42545,5,3,3000,6799,3,1950,46,46,3
"9511",9511,259000,42517,3,2,1451,7187,3,1988,46,46,3
"9512",9512,464719,42550,2,3,2046,10000,3,1977,46,46,3
"9513",9513,130000,42545,3,1.75,1056,5301,3,1946,46,46,3
"9514",9514,350500,42521,4,4,2450,10261,3,1992,46,46,3
"9515",9515,214719,42543,2,1,1210,6000,3,1924,46,46,3
"9516",9516,192500,42524,3,2,2090,3250,3,1910,46,46,3
"9517",9517,155000,42556,2,1,956,3250,3,1990,46,46,3
"9518",9518,197969,42552,3,2,1272,6500,3,1900,46,46,3
"9519",9519,225000,42541,3,1.5,1568,6700,3,1917,46,46,3
"9520",9520,150000,42558,5,2,2296,6000,3,1904,46,46,3
"9521",9521,174719,42542,2,1,1242,3920,3,1909,46,46,3
"9522",9522,95000,42517,2,1,1104,4791,3,1919,46,46,3
"9523",9523,175000,42551,3,2,1332,6229,3,1931,46,46,3
"9524",9524,161719,42552,2,1,1008,4356,3,1910,46,46,3
"9525",9525,240219,42545,4,1,1472,9583,3,1902,46,46,3
"9526",9526,219719,42541,3,1,1224,4329,3,1925,46,46,3
"9527",9527,172000,42521,2,2,988,5000,3,1953,46,46,3
"9528",9528,160000,42536,4,1,1824,7405,3,1924,46,46,3
"9529",9529,190000,42552,3,2,1325,7405,3,1949,46,46,3
"9530",9530,156719,42517,3,1,892,9375,3,1972,46,46,3
"9531",9531,234719,42536,3,1,1008,7405,3,1979,46,46,3
"9532",9532,289669,42528,4,2,1612,7500,3,1979,46,46,3
"9533",9533,263244,42534,3,1.5,1280,7025,3,1980,46,46,3
"9534",9534,584219,42552,3,3.5,3264,9496,3,1982,46,46,3
"9535",9535,455000,42517,4,2.5,3032,10000,3,1965,46,46,3
"9536",9536,265000,42551,4,1.5,1338,7000,3,1968,46,46,3
"9537",9537,160219,42548,3,1,976,5000,3,1971,46,46,3
"9538",9538,116000,42527,3,1,880,6534,3,1914,46,46,3
"9539",9539,110000,42516,3,2,1920,5400,3,1905,46,46,3
"9540",9540,216469,42548,4,2,2300,3049,3,1927,46,46,3
"9541",9541,65000,42537,1,1,570,4791,3,1910,46,46,3
"9542",9542,135569,42545,1,1,793,6500,3,1940,46,46,3
"9543",9543,141719,42536,2,1,714,4809,3,1892,46,46,3
"9544",9544,116269,42530,3,1,1500,2178,3,1915,46,46,3
"9545",9545,245000,42517,3,1,2776,6760,3,1918,46,46,3
"9546",9546,217069,42536,3,1,2880,6499,3,1950,46,46,3
"9547",9547,159950,42564,3,1,1288,7348,3,1944,46,46,3
"9548",9548,208500,42534,4,1.75,1422,6090,3,1976,46,46,3
"9549",9549,176000,42521,4,2,1758,6090,3,1976,46,46,3
"9550",9550,203000,42543,3,1,1346,6534,3,1950,46,46,3
"9551",9551,199719,42531,3,3,1750,9000,3,1989,46,46,3
"9552",9552,225000,42538,3,2,1702,6098,3,1978,46,46,3
"9553",9553,250719,42552,4,2,1449,6098,3,1949,46,46,3
"9554",9554,2e+05,42534,3,2,1068,5900,3,1943,46,46,3
"9555",9555,269719,42544,4,2,1849,7000,3,1954,46,46,3
"9556",9556,142000,42544,2,1,858,6098,3,1948,46,46,3
"9557",9557,219719,42541,4,2,1786,11325.6,3,1900,46,46,3
"9558",9558,325000,42521,3,1.75,1732,8398,3,1966,46,46,3
"9559",9559,269900,42521,3,1,1093,5401,3,1972,46,46,3
"9560",9560,190000,42559,3,2,1727,2700,3,1907,46,46,3
"9561",9561,145000,42551,3,1,1012,5000,3,1896,46,46,3
"9562",9562,374719,42538,3,1.75,1970,8180,3,1963,46,46,3
"9563",9563,287500,42530,3,1.5,1040,7348,3,1973,46,46,3
"9564",9564,167500,42530,3,1,2672,7200,3,1962,46,46,3
"9565",9565,269719,42544,3,1.1,1589,9583,3,1958,46,46,3
"9566",9566,186000,42559,3,2,1136,6011,3,1950,46,46,3
"9567",9567,160000,42542,2,1,1000,7130,3,1941,46,46,3
"9568",9568,475000,42552,4,2.1,2744,12632.4,3,2003,46,46,3
"9569",9569,395000,42524,4,2.5,2440,6098,3,2000,46,46,3
"9570",9570,464580,42529,4,4,3261,5342,3,2002,46,46,3
"9571",9571,277500,42564,3,2,1403,1350,3,2002,46,46,3
"9572",9572,141000,42528,3,1,1144,6703,3,1952,46,46,3
"9573",9573,224719,42535,3,2,1176,7134,3,2003,46,46,3
"9574",9574,256500,42521,4,2.5,2074,5998,3,2002,46,46,3
"9575",9575,137000,42530,2,1,1227,8208,3,1954,46,46,3
"9576",9576,265000,42522,4,3,2290,6150,3,2004,46,46,3
"9577",9577,139950,42517,2,1,835,6073,3,1924,46,46,3
"9578",9578,161900,42522,4,1,1752,5761,3,1909,46,46,3
"9579",9579,144719,42535,3,2.5,1158,3992,3,2006,46,46,3
"9580",9580,329719,42531,4,3,2538,9583,3,1905,46,46,3
"9581",9581,215000,42529,3,3,1235,5662,3,2007,46,46,3
"9582",9582,252719,42549,3,3,2332,3049,3,2007,46,46,3
"9583",9583,249669,42541,3,3,2332,2800,3,2007,46,46,3
"9584",9584,198000,42521,3,2,1170,6098,3,1942,46,46,3
"9585",9585,305600,42565,3,2.5,1800,1942,3,2008,46,46,3
"9586",9586,257800,42528,3,2.5,1931,5662,3,2007,46,46,3
"9587",9587,224719,42549,3,2.5,1744,5227,3,2008,46,46,3
"9588",9588,274000,42529,2,2.5,1840,1202,3,2008,46,46,3
"9589",9589,227000,42521,3,2,1393,7581,3,2010,46,46,3
"9590",9590,229719,42538,3,2.25,1557,3906,3,2014,46,46,3
"9591",9591,236000,42558,4,3,1849,5227,3,2011,46,46,3
"9592",9592,380000,42557,4,3,2043,6510,3,2016,46,46,3
"9593",9593,219719,42545,3,2.5,1440,4268,3,2014,46,46,3
"9594",9594,114950,42524,2,1,668,5183,3,1943,46,46,3
"9595",9595,579669,42522,3,3,3013,8214,3,2014,46,46,3
"9596",9596,225000,42538,3,2,1702,6000,3,1978,46,46,3
"9597",9597,244950,42517,3,3,1882,4875,3,1912,46,46,3
"9598",9598,2e+05,42534,3,2,1068,5900,3,1943,46,46,3
"9599",9599,249817,42551,3,2,1896,6490,1,1925,46,46,1
"9600",9600,246000,42516,3,2.5,2307,20473.2,3,1973,47,6,3
"9601",9601,325000,42551,4,3,2483,13939.2,3,1987,47,6,3
"9602",9602,353000,42538,4,2.5,2785,23958,3,1993,47,6,3
"9603",9603,171500,42527,2,2,1740,4792,3,1978,47,6,3
"9604",9604,284000,42517,3,3,2326,19602,3,1988,47,6,3
"9605",9605,337000,42522,4,3.5,2921,27442.8,3,1994,47,6,3
"9606",9606,360000,42537,4,3,2566,23522.4,3,1992,47,6,3
"9607",9607,245000,42559,3,2,1806,21780,3,1988,47,6,3
"9608",9608,112000,42534,2,2,1072,7840,3,1980,47,6,3
"9609",9609,275000,42538,4,2,1989,18295.2,3,1996,47,6,3
"9610",9610,243000,42538,3,2,1761,36590.4,3,1993,47,6,3
"9611",9611,285000,42521,4,4,2497,17424,3,1990,47,6,3
"9612",9612,339000,42556,4,2.5,2710,43560,3,1969,47,6,3
"9613",9613,307500,42537,3,2,2225,26571.6,3,1967,47,6,3
"9614",9614,375000,42551,5,4,3000,130680,3,1974,47,6,3
"9615",9615,410000,42524,5,3,3069,34412.4,3,1969,47,6,3
"9616",9616,149000,42522,3,2,1789,23086.8,3,1973,47,6,3
"9617",9617,270000,42514,4,2.5,2361,26571.6,3,1987,47,6,3
"9618",9618,365000,42522,4,4,2989,15246,3,1992,47,6,3
"9619",9619,350000,42548,3,3,2527,17424,3,2000,47,6,3
"9620",9620,89000,42527,3,2.5,2207,14810.4,3,1979,47,6,3
"9621",9621,246500,42528,4,3,2192,16117.2,3,1988,47,6,3
"9622",9622,185000,42551,3,2,1539,16552.8,3,1980,47,6,3
"9623",9623,360000,42527,6,4.5,3123,19166.4,3,1973,47,6,3
"9624",9624,227000,42521,3,3,1770,18730.8,3,1973,47,6,3
"9625",9625,170000,42522,3,2,1767,15681.6,3,1974,47,6,3
"9626",9626,225000,42534,3,2,2036,13939.2,3,1976,47,6,3
"9627",9627,248500,42514,4,2,1746,6969,3,1999,47,6,3
"9628",9628,163000,42527,3,2,1330,9147,3,1973,47,6,3
"9629",9629,187000,42521,3,2,1738,12196.8,3,1974,47,6,3
"9630",9630,135000,42522,3,2,1276,11761.2,3,1974,47,6,3
"9631",9631,110100,42514,4,2,2004,13939.2,3,1977,47,6,3
"9632",9632,180000,42550,3,2,1781,12632.4,3,1980,47,6,3
"9633",9633,135000,42551,3,2,1240,10454,3,1980,47,6,3
"9634",9634,152200,42527,3,2,1137,11325.6,3,1983,47,6,3
"9635",9635,360000,42523,4,3,2483,25264.8,3,1997,47,6,3
"9636",9636,149000,42537,3,2,1249,5662,3,2000,47,6,3
"9637",9637,311500,42538,5,3,2678,38332.8,3,1974,47,6,3
"9638",9638,415000,42542,4,3,2570,16988.4,3,1951,47,6,3
"9639",9639,220000,42535,4,2,1829,21344.4,3,1972,47,6,3
"9640",9640,442000,42543,4,4,3002,16988.4,3,1986,47,6,3
"9641",9641,345000,42516,3,2,2250,14374.8,3,1989,47,6,3
"9642",9642,174900,42559,3,2,2063,10890,3,1947,47,6,3
"9643",9643,124000,42523,3,1,1417,13503.6,3,1953,47,6,3
"9644",9644,165000,42514,3,1.5,1374,13503.6,3,1968,47,6,3
"9645",9645,160000,42530,3,2,1367,6969,3,1993,47,6,3
"9646",9646,225000,42563,3,2,1731,5227,3,1999,47,6,3
"9647",9647,197000,42551,3,2,1522,12632.4,3,1995,47,6,3
"9648",9648,157000,42524,3,2,1242,13068,3,1970,47,6,3
"9649",9649,115000,42536,2,2,1145,4792,3,1984,47,6,3
"9650",9650,136000,42515,3,2,1185,8712,3,2000,47,6,3
"9651",9651,95100,42516,3,2,1451,43560,3,1996,47,6,3
"9652",9652,227500,42530,3,3,1918,12632.4,3,1997,47,6,3
"9653",9653,210000,42523,3,2,1591,14374.8,3,1993,47,6,3
"9654",9654,236000,42517,4,2,1816,13503.6,3,1992,47,6,3
"9655",9655,210000,42527,3,2,1782,11761.2,3,1993,47,6,3
"9656",9656,255000,42543,3,2,1775,18730.8,3,1994,47,6,3
"9657",9657,209000,42531,3,2,1684,16552.8,3,1995,47,6,3
"9658",9658,263000,42523,4,2.5,2505,217800,3,1985,47,6,3
"9659",9659,189000,42531,5,3,2672,95832,3,1985,47,6,3
"9660",9660,128000,42528,3,2,1876,15681.6,3,1989,47,6,3
"9661",9661,225000,42523,4,2,1891,21780,3,1996,47,6,3
"9662",9662,293000,42522,4,2,2224,27442.8,3,1994,47,6,3
"9663",9663,245000,42516,3,2,1843,10454,3,2001,47,6,3
"9664",9664,175000,42535,3,2,1736,13939.2,3,1964,47,6,3
"9665",9665,87034,42527,4,2,1730,10890,3,1961,47,6,3
"9666",9666,177000,42537,2,2,1334,14374.8,3,1950,47,6,3
"9667",9667,247200,42522,3,2,1758,8276,3,2000,47,6,3
"9668",9668,249600,42531,2,2,1662,7840,3,1937,47,6,3
"9669",9669,459000,42535,4,3,2404,6969,3,1947,47,6,3
"9670",9670,291000,42562,4,2,2307,32670,3,1955,47,6,3
"9671",9671,211000,42516,3,2,1473,10890,3,1939,47,6,3
"9672",9672,294500,42531,4,3,3319,10890,3,1929,47,6,3
"9673",9673,180000,42522,3,2,1458,9147,3,1948,47,6,3
"9674",9674,150500,42530,3,1,990,7840,3,1949,47,6,3
"9675",9675,89000,42527,3,2,1760,8712,3,1950,47,6,3
"9676",9676,195000,42538,3,1,1314,6970,3,1948,47,6,3
"9677",9677,125000,42524,3,1.5,1092,7405,3,1955,47,6,3
"9678",9678,212000,42521,3,2,1920,21780,3,1946,47,6,3
"9679",9679,275000,42522,3,2,1881,20473.2,3,1942,47,6,3
"9680",9680,130000,42523,2,2,1380,13939.2,3,1962,47,6,3
"9681",9681,51000,42524,3,2,1420,19166.4,3,1963,47,6,3
"9682",9682,185000,42527,3,2,1509,19166.4,3,1984,47,6,3
"9683",9683,95800,42527,3,2,1442,12196.8,3,1972,47,6,3
"9684",9684,165000,42517,3,2,1407,11761.2,3,1978,47,6,3
"9685",9685,166000,42556,3,2,1617,10454,3,1980,47,6,3
"9686",9686,169000,42527,3,2,1558,9147,3,1984,47,6,3
"9687",9687,232500,42517,3,2,1886,28749.6,3,1992,47,6,3
"9688",9688,245000,42542,4,3,2189,19166.4,3,1996,47,6,3
"9689",9689,155000,42521,3,3,1944,50965.2,3,1989,47,6,3
"9690",9690,240000,42531,3,3,2020,28749.6,3,1971,47,6,3
"9691",9691,287000,42514,4,2,1929,41382,3,1998,47,6,3
"9692",9692,310000,42545,4,2,1962,87120,3,1996,47,6,3
"9693",9693,185000,42543,3,2,1538,17859.6,3,1996,47,6,3
"9694",9694,195000,42516,3,2,1597,104544,3,1995,47,6,3
"9695",9695,1e+05,42538,3,2,1276,21780,3,1985,47,6,3
"9696",9696,107000,42516,3,2,1038,13068,3,1985,47,6,3
"9697",9697,156900,42538,3,2,1177,10454,3,1993,47,6,3
"9698",9698,118000,42548,3,2,1228,12196.8,3,1987,47,6,3
"9699",9699,2e+05,42545,3,2.5,1534,11761.2,3,1992,47,6,3
"9700",9700,189000,42538,3,2,1484,12196.8,3,1990,47,6,3
"9701",9701,153000,42537,3,2,1570,12632.4,3,1987,47,6,3
"9702",9702,1e+05,42535,3,2,1856,9147,3,1987,47,6,3
"9703",9703,244000,42523,3,2,1794,18295.2,3,1996,47,6,3
"9704",9704,232000,42543,4,2,2083,11325.6,3,1992,47,6,3
"9705",9705,267000,42522,3,2,2201,11761.2,3,1989,47,6,3
"9706",9706,240000,42527,3,2,1914,12632.4,3,1991,47,6,3
"9707",9707,330000,42514,4,2,2461,15246,3,1990,47,6,3
"9708",9708,194900,42538,3,2,1568,12632.4,3,1989,47,6,3
"9709",9709,149300,42521,3,2,1250,13503.6,3,1984,47,6,3
"9710",9710,198000,42548,3,2,1716,13939.2,3,1985,47,6,3
"9711",9711,177500,42535,3,2,1464,11761.2,3,1985,47,6,3
"9712",9712,422500,42551,4,3,2910,25264.8,3,1993,47,6,3
"9713",9713,457000,42527,4,5,3395,20908.8,3,1992,47,6,3
"9714",9714,560000,42521,4,3,3886,27007.2,3,2001,47,6,3
"9715",9715,445000,42542,4,4,3047,21780,3,1998,47,6,3
"9716",9716,229000,42528,3,2,1673,4791,3,2001,47,6,3
"9717",9717,259900,42515,4,2,1676,103672.8,3,1993,47,6,3
"9718",9718,165000,42538,3,2,1553,34848,3,1998,47,6,3
"9719",9719,189900,42531,3,2,1530,6098,3,1999,47,6,3
"9720",9720,250000,42538,4,3,2542,28314,3,1994,47,6,3
"9721",9721,332000,42544,4,3,2392,22215.6,3,1996,47,6,3
"9722",9722,395000,42517,4,3.5,2886,21780,3,1998,47,6,3
"9723",9723,393000,42524,4,3,2752,26571.6,3,1999,47,6,3
"9724",9724,650000,42538,3,2.5,2859,83199.6,3,1994,47,6,3
"9725",9725,349900,42559,4,3,2884,27442.8,3,1998,47,6,3
"9726",9726,5e+05,42534,4,3,3086,40510.8,3,1997,47,6,3
"9727",9727,2e+05,42524,4,4,4022,231303.6,3,1983,47,6,3
"9728",9728,350000,42514,5,3,2978,43560,3,1984,47,6,3
"9729",9729,240000,42528,3,3,2250,42688.8,3,1981,47,6,3
"9730",9730,285000,42527,3,2.5,2122,150717.6,3,1976,47,6,3
"9731",9731,155000,42541,3,2,1578,13503.6,3,1981,47,6,3
"9732",9732,180000,42527,3,2,1496,14374.8,3,1997,47,6,3
"9733",9733,205000,42521,3,2,1564,15246,3,1979,47,6,3
"9734",9734,225000,42538,3,2,1746,21344.4,3,1995,47,6,3
"9735",9735,110000,42523,3,2,1591,22215.6,3,1982,47,6,3
"9736",9736,325000,42541,4,2.5,2345,17424,3,1992,47,6,3
"9737",9737,275000,42524,4,2,2407,16988.4,3,1997,47,6,3
"9738",9738,210000,42551,3,2,1760,5851,3,1995,47,6,3
"9739",9739,202000,42523,3,2,1650,15246,3,1975,47,6,3
"9740",9740,225000,42545,3,2,1808,13503.6,3,1987,47,6,3
"9741",9741,140100,42523,3,2,1655,22215.6,3,1979,47,6,3
"9742",9742,5e+05,42542,4,3,3346,89298,3,1998,47,6,3
"9743",9743,4e+05,42522,4,4,2948,36590.4,3,1988,47,6,3
"9744",9744,650000,42542,5,6,5200,43560,3,1988,47,6,3
"9745",9745,2e+05,42541,3,2,1452,8712,3,1991,47,6,3
"9746",9746,167500,42521,3,2,1257,3920,3,1987,47,6,3
"9747",9747,256000,42514,3,2,1720,5662,3,1998,47,6,3
"9748",9748,197804,42536,3,3,1976,81457.2,3,1994,47,6,3
"9749",9749,420000,42516,4,4,2718,44431.2,3,2016,47,6,3
"9750",9750,255000,42522,3,3,2191,43560,3,1992,47,6,3
"9751",9751,361000,42557,4,3,2665,37897.2,3,1991,47,6,3
"9752",9752,423720,42531,4,4,3081,32670,3,1994,47,6,3
"9753",9753,630000,42517,5,5,4494,34848,3,2000,47,6,3
"9754",9754,610000,42514,5,4.5,7467,231303.6,3,1979,47,6,3
"9755",9755,325000,42551,4,2,3391,75358.8,3,1961,47,6,3
"9756",9756,275000,42523,4,2.5,2582,42688.8,3,1982,47,6,3
"9757",9757,305000,42537,5,4,2654,44866.8,3,1987,47,6,3
"9758",9758,111500,42524,4,2.5,2200,137649.6,3,1971,47,6,3
"9759",9759,131900,42531,3,2,2125,20473.2,3,2000,47,6,3
"9760",9760,135500,42522,4,3,2071,37026,3,1966,47,6,3
"9761",9761,174000,42516,4,2,2423,23958,3,1965,47,6,3
"9762",9762,141500,42536,4,2,1566,17424,3,1967,47,6,3
"9763",9763,80000,42543,3,2,2044,24393.6,3,1964,47,6,3
"9764",9764,85000,42537,3,1,1014,8712,3,1973,47,6,3
"9765",9765,2050000,42523,3,3,1904,55756.8,3,1980,47,6,3
"9766",9766,220000,42535,3,2,2064,41817.6,3,1986,47,6,3
"9767",9767,51504,42534,3,1.5,910,10018,3,1978,47,6,3
"9768",9768,135000,42541,3,2,1570,9147,3,1978,47,6,3
"9769",9769,51000,42531,3,2,942,10890,3,1981,47,6,3
"9770",9770,76000,42514,2,1,912,11325.6,3,1983,47,6,3
"9771",9771,139000,42523,3,2,1857,10890,3,1989,47,6,3
"9772",9772,250000,42541,3,2,2990,28749.6,3,1985,47,6,3
"9773",9773,75000,42523,3,2,1228,13068,3,1992,47,6,3
"9774",9774,155000,42516,3,2,1492,13068,3,1992,47,6,3
"9775",9775,172000,42527,3,2,1529,16552.8,3,1987,47,6,3
"9776",9776,139000,42528,3,2,1338,10018,3,1990,47,6,3
"9777",9777,68000,42523,3,2,1693,13939.2,3,1967,47,6,3
"9778",9778,128000,42516,3,2,1404,10890,3,1971,47,6,3
"9779",9779,105000,42527,3,2,1312,11325.6,3,1972,47,6,3
"9780",9780,82500,42566,3,2,1092,10018,3,1972,47,6,3
"9781",9781,175000,42541,3,2,1299,11761.2,3,1992,47,6,3
"9782",9782,285000,42542,5,3,3049,23522.4,3,1971,47,6,3
"9783",9783,2e+05,42535,2,2,1979,11761.2,3,1988,47,6,3
"9784",9784,204000,42542,3,2,1553,11761.2,3,1981,47,6,3
"9785",9785,197000,42557,3,2,1940,11761.2,3,1986,47,6,3
"9786",9786,223900,42524,4,3,1931,16117.2,3,1956,47,6,3
"9787",9787,115000,42542,3,2,1320,13068,3,1970,47,6,3
"9788",9788,163000,42551,5,3,2067,9583,3,1972,47,6,3
"9789",9789,140000,42514,3,2,1352,16117.2,3,1972,47,6,3
"9790",9790,55000,42523,3,1.5,1296,2614,3,1973,47,6,3
